,sto_loc,LU,GMRES
42,"[-0.0057373  -0.01623535  0.09216309 -0.4979248  -0.37780762 -0.25500488
 -0.38757324  0.40075684  0.4498291   0.2010498 ]",False,6
43,"[ 0.01757812 -0.05664062 -0.19726562  0.14257812 -0.31054688  0.18554688
 -0.21679688  0.24023438  0.49414062  0.10742188]",False,5
44,"[-0.01757812  0.05664062  0.19726562 -0.14257812  0.31054688 -0.18554688
  0.21679688 -0.24023438 -0.49414062 -0.10742188]",False,5
45,"[-0.03356934 -0.0098877   0.07116699  0.19299316  0.3638916  -0.2154541
  0.45568848 -0.22961426  0.33410645  0.19763184]",False,6
46,"[ 0.03356934  0.0098877  -0.07116699 -0.19299316 -0.3638916   0.2154541
 -0.45568848  0.22961426 -0.33410645 -0.19763184]",False,6
47,"[ 0.01184082 -0.07287598 -0.10510254 -0.35534668  0.31164551 -0.06945801
  0.39562988 -0.35900879 -0.05603027  0.30847168]",False,6
48,"[-0.01184082  0.07287598  0.10510254  0.35534668 -0.31164551  0.06945801
 -0.39562988  0.35900879  0.05603027 -0.30847168]",False,5
49,"[ 0.0012207  -0.01782227 -0.40258789 -0.1706543   0.18676758 -0.26489258
  0.40161133 -0.19165039  0.47875977 -0.2980957 ]",False,6
50,"[-0.0012207   0.01782227  0.40258789  0.1706543  -0.18676758  0.26489258
 -0.40161133  0.19165039 -0.47875977  0.2980957 ]",False,6
51,"[-0.00244141  0.03564453 -0.19482422  0.34130859 -0.37353516 -0.47021484
  0.19677734  0.38330078  0.04248047 -0.40380859]",False,5
52,"[ 0.00244141 -0.03564453  0.19482422 -0.34130859  0.37353516  0.47021484
 -0.19677734 -0.38330078 -0.04248047  0.40380859]",False,5
53,"[-0.02819824  0.11169434 -0.10021973  0.04211426  0.18566895 -0.38098145
  0.22277832 -0.07287598  0.04064941  0.28601074]",False,5
54,"[ 0.02819824 -0.11169434  0.10021973 -0.04211426 -0.18566895  0.38098145
 -0.22277832  0.07287598 -0.04064941 -0.28601074]",False,5
55,"[ 0.06140137  0.00354004 -0.0501709   0.11608887 -0.10559082  0.17590332
 -0.2989502  -0.14001465 -0.21838379 -0.19421387]",False,7
56,"[-0.06140137 -0.00354004  0.0501709  -0.11608887  0.10559082 -0.17590332
  0.2989502   0.14001465  0.21838379  0.19421387]",False,7
57,"[ 0.01220703 -0.17822266 -0.02587891  0.29345703 -0.13232422  0.35107422
  0.01611328  0.08349609 -0.21240234  0.01904297]",False,6
58,"[-0.01220703  0.17822266  0.02587891 -0.29345703  0.13232422 -0.35107422
 -0.01611328 -0.08349609  0.21240234 -0.01904297]",False,5
59,"[-0.01879883  0.07446289 -0.40014648  0.02807617  0.1237793   0.0793457
 -0.18481445 -0.04858398  0.02709961  0.19067383]",False,6
60,"[ 0.01879883 -0.07446289  0.40014648 -0.02807617 -0.1237793  -0.0793457
  0.18481445  0.04858398 -0.02709961 -0.19067383]",False,6
61,"[-0.01672363  0.14416504 -0.2845459   0.03796387 -0.05871582  0.12902832
 -0.0020752   0.12561035  0.14099121 -0.11608887]",False,5
62,"[ 0.01672363 -0.14416504  0.2845459  -0.03796387  0.05871582 -0.12902832
  0.0020752  -0.12561035 -0.14099121  0.11608887]",False,4
63,"[-0.02612305  0.18139648  0.01538086  0.05200195  0.00317383 -0.33129883
  0.40551758  0.10131836  0.15454102 -0.02075195]",False,5
64,"[ 0.02612305 -0.18139648 -0.01538086 -0.05200195 -0.00317383  0.33129883
 -0.40551758 -0.10131836 -0.15454102  0.02075195]",False,5
65,"[-0.00744629 -0.19128418  0.05578613  0.14099121  0.36071777  0.11584473
  0.0501709  -0.33093262  0.17956543  0.21838379]",False,6
66,"[ 0.00744629  0.19128418 -0.05578613 -0.14099121 -0.36071777 -0.11584473
 -0.0501709   0.33093262 -0.17956543 -0.21838379]",False,6
67,"[-0.04382324 -0.06018066 -0.14709473  0.02648926 -0.20495605  0.00964355
  0.08215332  0.38024902 -0.28747559  0.30163574]",False,7
68,"[ 0.04382324  0.06018066  0.14709473 -0.02648926  0.20495605 -0.00964355
 -0.08215332 -0.38024902  0.28747559 -0.30163574]",False,7
69,"[ 0.02990723  0.06335449  0.13659668  0.31896973  0.07580566  0.01013184
  0.33947754 -0.19543457  0.22961426 -0.30334473]",False,7
70,"[-0.02990723 -0.06335449 -0.13659668 -0.31896973 -0.07580566 -0.01013184
 -0.33947754  0.19543457 -0.22961426  0.30334473]",False,7
71,"[-0.0078125 -0.0859375 -0.0234375  0.4921875 -0.1953125 -0.3046875
  0.4296875  0.2265625  0.3359375 -0.4921875]",False,6
72,"[ 0.0078125  0.0859375  0.0234375 -0.4921875  0.1953125  0.3046875
 -0.4296875 -0.2265625 -0.3359375  0.4921875]",False,5
73,"[-0.01025391 -0.05029297 -0.21826172 -0.16650391  0.43115234  0.22509766
 -0.37353516 -0.39013672  0.37841797  0.10400391]",False,6
74,"[ 0.01025391  0.05029297  0.21826172  0.16650391 -0.43115234 -0.22509766
  0.37353516  0.39013672 -0.37841797 -0.10400391]",False,6
75,"[ 0.02416992  0.04711914  0.22875977 -0.17895508 -0.30200195 -0.24487305
 -0.0480957   0.20532227 -0.32055664 -0.10229492]",False,6
76,"[-0.02416992 -0.04711914 -0.22875977  0.17895508  0.30200195  0.24487305
  0.0480957  -0.20532227  0.32055664  0.10229492]",False,6
77,"[ 0.00854492 -0.12475586  0.18188477 -0.19458008  0.30737305  0.14575195
 -0.1887207  -0.34155273  0.35131836 -0.08666992]",False,5
78,"[-0.00854492  0.12475586 -0.18188477  0.19458008 -0.30737305 -0.14575195
  0.1887207   0.34155273 -0.35131836  0.08666992]",False,5
79,"[-0.00415039 -0.1394043  -0.23120117 -0.01977539  0.36499023 -0.09936523
 -0.36547852 -0.34838867 -0.2277832  -0.38647461]",False,6
80,"[ 0.00415039  0.1394043   0.23120117  0.01977539 -0.36499023  0.09936523
  0.36547852  0.34838867  0.2277832   0.38647461]",False,6
81,"[-0.03027344  0.04199219 -0.21582031  0.03222656  0.36816406 -0.43066406
  0.04003906 -0.24707031 -0.07324219 -0.40722656]",False,6
