,sto_loc,LU,GMRES
74,"[ 0.04003906 -0.18457031 -0.00488281 -0.39746094  0.12597656  0.31152344
  0.17285156 -0.28613281 -0.09667969  0.02246094]",False,7
75,"[-0.00292969 -0.15722656  0.36621094 -0.19042969 -0.44824219 -0.36425781
  0.03613281  0.45996094  0.25097656  0.31542969]",False,6
76,"[ 0.00292969  0.15722656 -0.36621094  0.19042969  0.44824219  0.36425781
 -0.03613281 -0.45996094 -0.25097656 -0.31542969]",False,6
77,"[ 0.05810547 -0.04833984  0.23681641  0.27685547 -0.10986328  0.39111328
  0.11669922 -0.12255859  0.18896484  0.41064453]",False,8
78,"[-0.05810547  0.04833984 -0.23681641 -0.27685547  0.10986328 -0.39111328
 -0.11669922  0.12255859 -0.18896484 -0.41064453]",False,8
79,"[ 0.00048828  0.19287109  0.43896484 -0.46826172  0.07470703 -0.10595703
  0.16064453 -0.07666016 -0.20849609  0.28076172]",False,8
80,"[-0.00048828 -0.19287109 -0.43896484  0.46826172 -0.07470703  0.10595703
 -0.16064453  0.07666016  0.20849609 -0.28076172]",False,8
81,"[-0.04296875  0.02734375  0.37109375  0.20703125  0.42578125  0.32421875
 -0.13671875 -0.25390625  0.34765625  0.29296875]",False,9
82,"[ 0.04296875 -0.02734375 -0.37109375 -0.20703125 -0.42578125 -0.32421875
  0.13671875  0.25390625 -0.34765625 -0.29296875]",False,8
83,"[ 0.06591797  0.03759766  0.26025391 -0.21533203  0.08544922 -0.30419922
 -0.31298828 -0.34912109 -0.14697266 -0.09716797]",False,9
84,"[-0.06591797 -0.03759766 -0.26025391  0.21533203 -0.08544922  0.30419922
  0.31298828  0.34912109  0.14697266  0.09716797]",False,9
85,"[-0.05078125 -0.05859375  0.34765625 -0.30078125  0.23046875  0.01953125
  0.29296875 -0.02734375 -0.31640625 -0.19921875]",False,8
86,"[ 0.05078125  0.05859375 -0.34765625  0.30078125 -0.23046875 -0.01953125
 -0.29296875  0.02734375  0.31640625  0.19921875]",False,7
87,"[-0.02099609 -0.29345703  0.12451172  0.13525391 -0.21240234 -0.44384766
  0.09228516  0.29638672 -0.03466797 -0.07275391]",False,8
88,"[ 0.02099609  0.29345703 -0.12451172 -0.13525391  0.21240234  0.44384766
 -0.09228516 -0.29638672  0.03466797  0.07275391]",False,8
89,"[ 0.00097656  0.38574219 -0.12207031  0.06347656  0.14941406 -0.21191406
  0.32128906 -0.15332031 -0.41699219 -0.43847656]",False,8
90,"[-0.00097656 -0.38574219  0.12207031 -0.06347656 -0.14941406  0.21191406
 -0.32128906  0.15332031  0.41699219  0.43847656]",False,8
91,"[ 0.02050781  0.10058594  0.43652344  0.33300781  0.13769531 -0.45019531
 -0.25292969 -0.21972656  0.24316406 -0.20800781]",False,9
92,"[-0.02050781 -0.10058594 -0.43652344 -0.33300781 -0.13769531  0.45019531
  0.25292969  0.21972656 -0.24316406  0.20800781]",False,9
93,"[-0.02246094  0.12792969 -0.19238281 -0.45996094 -0.43652344 -0.12597656
 -0.38964844 -0.47363281 -0.40917969  0.08496094]",False,8
94,"[ 0.02246094 -0.12792969  0.19238281  0.45996094  0.43652344  0.12597656
  0.38964844  0.47363281  0.40917969 -0.08496094]",False,8
95,"[ 0.02587891  0.22216797  0.26513672  0.18212891 -0.04052734  0.38427734
 -0.48583984 -0.06298828 -0.05029297 -0.11962891]",False,9
96,"[-0.02587891 -0.22216797 -0.26513672 -0.18212891  0.04052734 -0.38427734
  0.48583984  0.06298828  0.05029297  0.11962891]",False,9
97,"[-0.02490234  0.16357422 -0.38720703 -0.11865234  0.18994141  0.40380859
 -0.19287109 -0.09033203 -0.36669922 -0.31884766]",False,6
98,"[ 0.02490234 -0.16357422  0.38720703  0.11865234 -0.18994141 -0.40380859
  0.19287109  0.09033203  0.36669922  0.31884766]",False,6
99,"[ 0.07324219 -0.06933594 -0.15527344 -0.23925781  0.20605469  0.10644531
  0.09667969 -0.49902344 -0.27441406  0.11425781]",False,8
100,"[-0.07324219  0.06933594  0.15527344  0.23925781 -0.20605469 -0.10644531
 -0.09667969  0.49902344  0.27441406 -0.11425781]",False,8
101,"[-0.00683594  0.29980469 -0.14550781 -0.44433594 -0.04589844  0.48339844
 -0.24902344  0.07324219 -0.08105469  0.06933594]",False,7
102,"[ 0.00683594 -0.29980469  0.14550781  0.44433594  0.04589844 -0.48339844
  0.24902344 -0.07324219  0.08105469 -0.06933594]",False,7
103,"[-0.04345703 -0.16552734 -0.06787109 -0.32470703  0.35107422  0.43017578
 -0.29736328 -0.17724609 -0.44384766  0.01220703]",False,9
104,"[ 0.04345703  0.16552734  0.06787109  0.32470703 -0.35107422 -0.43017578
  0.29736328  0.17724609  0.44384766 -0.01220703]",False,9
105,"[ 0.05126953  0.25146484  0.09130859 -0.16748047 -0.15576172 -0.12548828
 -0.13232422 -0.04931641  0.10791016  0.47998047]",False,10
106,"[-0.05126953 -0.25146484 -0.09130859  0.16748047  0.15576172  0.12548828
  0.13232422  0.04931641 -0.10791016 -0.47998047]",False,10
107,"[ 0.05029297 -0.13427734  0.21337891 -0.23095703 -0.30517578  0.08642578
 -0.45361328  0.10400391 -0.47509766 -0.08154297]",False,7
108,"[-0.05029297  0.13427734 -0.21337891  0.23095703  0.30517578 -0.08642578
  0.45361328 -0.10400391  0.47509766  0.08154297]",False,7
109,"[-0.07080078  0.03369141  0.35009766 -0.10205078  0.16748047  0.36376953
 -0.29345703  0.11572266  0.23193359  0.28955078]",False,9
110,"[ 0.07080078 -0.03369141 -0.35009766  0.10205078 -0.16748047 -0.36376953
  0.29345703 -0.11572266 -0.23193359 -0.28955078]",False,8
111,"[-0.03125 -0.34375 -0.09375 -0.03125  0.21875 -0.21875 -0.28125 -0.09375
  0.34375  0.03125]",False,10
112,"[ 0.03125  0.34375  0.09375  0.03125 -0.21875  0.21875  0.28125  0.09375
 -0.34375 -0.03125]",False,9
113,"[ 0.02734375 -0.19921875 -0.41796875 -0.22265625  0.18359375  0.06640625
 -0.00390625 -0.29296875  0.32421875 -0.27734375]",False,8
114,"[-0.02734375  0.19921875  0.41796875  0.22265625 -0.18359375 -0.06640625
  0.00390625  0.29296875 -0.32421875  0.27734375]",False,8
115,"[ 0.06787109 -0.19091797  0.01611328 -0.08837891  0.38427734  0.27197266
  0.32958984  0.34423828  0.01904297  0.02587891]",False,7
116,"[-0.06787109  0.19091797 -0.01611328  0.08837891 -0.38427734 -0.27197266
 -0.32958984 -0.34423828 -0.01904297 -0.02587891]",False,7
117,"[ 0.00341797  0.35009766  0.07275391 -0.27783203 -0.47705078  0.25830078
  0.12451172  0.46337891 -0.45947266 -0.03466797]",False,9
118,"[-0.00341797 -0.35009766 -0.07275391  0.27783203  0.47705078 -0.25830078
 -0.12451172 -0.46337891  0.45947266  0.03466797]",False,9
119,"[ 0.0234375  0.2578125  0.0703125 -0.4765625 -0.4140625 -0.0859375
 -0.2890625  0.3203125 -0.0078125  0.4765625]",False,9
120,"[-0.0234375 -0.2578125 -0.0703125  0.4765625  0.4140625  0.0859375
  0.2890625 -0.3203125  0.0078125 -0.4765625]",False,9
121,"[-0.06054688  0.08398438 -0.43164062  0.06445312 -0.26367188  0.13867188
  0.08007812 -0.49414062 -0.14648438  0.18554688]",False,9
122,"[ 0.06054688 -0.08398438  0.43164062 -0.06445312  0.26367188 -0.13867188
 -0.08007812  0.49414062  0.14648438 -0.18554688]",False,8
123,"[-0.06103516 -0.10888672  0.12939453 -0.46728516 -0.33837891  0.24462891
 -0.08056641 -0.41748047  0.06201172 -0.09521484]",False,9
124,"[ 0.06103516  0.10888672 -0.12939453  0.46728516  0.33837891 -0.24462891
  0.08056641  0.41748047 -0.06201172  0.09521484]",False,9
125,"[ 0.00585938  0.31445312  0.26757812  0.38085938 -0.10351562 -0.27148438
 -0.07226562  0.08007812  0.49804688  0.36914062]",False,10
126,"[-0.00585938 -0.31445312 -0.26757812 -0.38085938  0.10351562  0.27148438
  0.07226562 -0.08007812 -0.49804688 -0.36914062]",False,10
127,"[-0.09130859 -0.06689453 -0.08642578 -0.43505859  0.02978516 -0.18603516
 -0.04052734  0.33544922 -0.01123047  0.49755859]",True,1
128,"[-0.09667969 -0.18847656  0.08496094 -0.28417969  0.20800781 -0.02050781
  0.19238281  0.17871094  0.28222656  0.40917969]",False,6
129,"[-0.11132812  0.02539062 -0.08398438 -0.23632812 -0.03320312  0.15820312
  0.37304688  0.47851562 -0.46289062 -0.01367188]",False,6
130,"[-0.10400391 -0.08154297 -0.49951172 -0.26025391  0.08740234 -0.43115234
 -0.21728516  0.32861328  0.40966797  0.19775391]",False,7
131,"[-0.11914062 -0.06054688 -0.10742188  0.25585938 -0.22851562 -0.14648438
 -0.19726562 -0.29492188 -0.12695312  0.49414062]",False,7
132,"[-0.09375 -0.03125 -0.28125 -0.09375 -0.34375  0.34375  0.15625 -0.28125
  0.03125  0.09375]",False,5
133,"[-0.08105469 -0.01660156  0.13183594 -0.26855469 -0.40136719 -0.41113281
  0.33300781 -0.27441406 -0.38964844  0.39355469]",False,7
134,"[-0.12158203 -0.02490234 -0.30224609 -0.40283203  0.39794922  0.38330078
 -0.00048828  0.08837891 -0.08447266  0.09033203]",False,7
135,"[-0.07910156 -0.24511719 -0.11230469 -0.14160156 -0.10253906  0.16503906
 -0.02441406  0.41894531 -0.22363281 -0.48339844]",False,6
136,"[-0.11669922 -0.09619141  0.08740234 -0.08544922  0.14501953  0.32373047
 -0.39404297  0.32177734 -0.16943359 -0.10205078]",False,8
137,"[-0.09912109 -0.15283203 -0.10986328  0.05712891 -0.16552734 -0.49072266
  0.38916016 -0.43798828  0.32470703  0.00537109]",False,6
138,"[-0.07373047 -0.12353516 -0.28369141 -0.29248047 -0.28076172 -0.00048828
 -0.25732422 -0.42431641  0.48291016 -0.39501953]",False,6
139,"[-0.07568359  0.10498047 -0.03955078 -0.41943359  0.42041016  0.42333984
  0.10009766 -0.11767578  0.31689453  0.48193359]",False,8
140,"[-0.10693359 -0.23876953 -0.13330078 -0.45068359 -0.36083984  0.20458984
 -0.18115234 -0.21142578 -0.33935547 -0.48681641]",False,8
141,"[-0.12695312 -0.14648438 -0.13085938 -0.25195312 -0.42382812 -0.45117188
  0.23242188 -0.06835938  0.20898438  0.00195312]",False,8
142,"[-0.09863281  0.04003906  0.32910156 -0.41113281 -0.09082031  0.40332031
 -0.45019531  0.48535156  0.11621094  0.28613281]",False,8
143,"[-0.08886719 -0.10253906  0.10839844  0.22363281  0.40332031  0.28417969
 -0.23730469 -0.04785156 -0.05371094 -0.09863281]",False,9
144,"[-0.08642578 -0.13818359  0.30322266 -0.11767578 -0.22314453 -0.24560547
 -0.43408203 -0.43115234 -0.09619141  0.30517578]",False,7
145,"[-0.11425781 -0.13183594  0.28222656 -0.42675781 -0.48144531 -0.20605469
  0.40917969 -0.06152344 -0.21191406  0.30175781]",False,6
146,"[-0.07666016 -0.28076172  0.08251953 -0.48291016  0.27099609 -0.36474609
 -0.22119141  0.03564453 -0.26611328 -0.07958984]",False,6
147,"[-0.109375 -0.203125 -0.328125 -0.109375  0.265625 -0.265625  0.015625
  0.171875 -0.296875  0.109375]",False,8
148,"[-0.14697266 -0.05419922 -0.12841797 -0.05322266 -0.48681641 -0.10693359
 -0.35400391  0.07470703 -0.24267578  0.49072266]",False,8
149,"[-0.09570312  0.19726562 -0.03710938 -0.22070312  0.35742188 -0.23242188
 -0.48632812  0.02539062 -0.13476562 -0.02929688]",False,8
150,"[-0.078125  0.140625 -0.234375 -0.078125  0.046875 -0.046875  0.296875
  0.265625  0.359375  0.078125]",False,8
151,"[-0.10595703  0.14697266 -0.25537109 -0.38720703 -0.21142578 -0.00732422
  0.14013672 -0.36474609  0.24365234  0.07470703]",False,6
152,"[-0.05371094 -0.21582031 -0.28613281 -0.49121094 -0.21777344 -0.34472656
  0.32910156  0.43261719 -0.06542969  0.11621094]",False,7
153,"[-0.05908203 -0.33740234 -0.11474609 -0.34033203 -0.03955078 -0.17919922
 -0.43798828  0.27587891  0.22802734  0.02783203]",False,7
154,"[-0.14453125 -0.08984375  0.06640625 -0.39453125 -0.11328125  0.36328125
  0.44921875 -0.30859375 -0.28515625 -0.10546875]",False,8
155,"[-0.17480469 -0.04785156 -0.14941406 -0.36230469  0.25488281 -0.06738281
  0.48925781  0.44433594 -0.35839844  0.48730469]",False,9
156,"[-0.07617188 -0.08789062 -0.47851562  0.04882812  0.34570312 -0.47070312
 -0.06054688 -0.04101562 -0.47460938  0.20117188]",False,6
157,"[-0.06835938 -0.00195312 -0.45507812 -0.44335938 -0.45898438 -0.16601562
 -0.49023438 -0.26757812  0.18945312 -0.30664062]",False,7
158,"[-0.13671875 -0.00390625  0.08984375  0.11328125  0.08203125 -0.33203125
  0.01953125  0.46484375  0.37890625  0.38671875]",False,8
159,"[-0.12890625  0.08203125  0.11328125 -0.37890625  0.27734375 -0.02734375
 -0.41015625  0.23828125  0.04296875 -0.12109375]",False,7
160,"[-0.10351562  0.11132812 -0.06054688  0.27148438  0.16210938  0.46289062
 -0.05664062  0.25195312  0.20117188  0.47851562]",False,9
161,"[-0.13720703 -0.19677734 -0.34912109 -0.41845703  0.00732422 -0.22607422
 -0.14111328 -0.45849609 -0.41259766  0.10595703]",False,10
162,"[-0.07128906 -0.15917969 -0.08886719  0.36621094  0.09277344  0.46972656
 -0.45410156  0.19238281  0.44042969  0.00878906]",False,8
163,"[-0.10107422  0.07568359  0.13427734 -0.06982422 -0.46435547 -0.06689453
 -0.25341797 -0.13134766  0.15869141 -0.11767578]",False,8
164,"[-0.08398438 -0.17382812  0.49804688 -0.45898438  0.15039062  0.22460938
  0.36914062  0.18554688 -0.13867188 -0.29101562]",False,7
165,"[-0.08837891  0.09033203 -0.45263672 -0.24462891  0.47802734  0.17822266
 -0.07666016 -0.12451172 -0.26220703  0.18212891]",False,6
166,"[-0.07861328 -0.05224609  0.32666016  0.39013672 -0.02783203  0.05908203
  0.13623047  0.34228516 -0.43212891 -0.20263672]",False,10
167,"[-0.12402344  0.01074219 -0.49707031 -0.06152344  0.02441406 -0.08691406
  0.19628906  0.47167969 -0.04199219 -0.31347656]",False,7
168,"[-0.0859375  0.0546875 -0.2578125  0.4140625 -0.1484375 -0.3515625
 -0.2734375  0.4921875 -0.3046875 -0.4140625]",False,7
169,"[-0.10644531 -0.04589844  0.30566406  0.08105469 -0.28613281  0.09863281
 -0.02050781 -0.28808594  0.45214844 -0.20605469]",False,8
170,"[-0.10888672 -0.01025391  0.11083984  0.42236328  0.34033203 -0.37158203
  0.17626953  0.09521484  0.49462891  0.39013672]",False,9
171,"[-0.09619141  0.00439453 -0.47607422  0.24755859  0.28271484 -0.12646484
  0.35302734  0.10205078  0.07373047 -0.31005859]",False,7
172,"[-0.13134766  0.11767578 -0.08154297 -0.03759766 -0.09619141 -0.49755859
 -0.21337891 -0.37841797  0.08544922  0.47509766]",False,7
173,"[-0.10449219 -0.27441406  0.06152344  0.20800781  0.01269531 -0.32519531
 -0.37792969  0.40527344 -0.38183594 -0.08300781]",False,8
174,"[-0.12939453 -0.11083984 -0.32568359  0.08935547  0.20263672  0.07861328
  0.42919922  0.31494141  0.25146484 -0.40185547]",False,8
175,"[-0.08935547 -0.29541016 -0.33056641 -0.30810547  0.32861328  0.39013672
 -0.39794922  0.02880859  0.15478516 -0.37939453]",False,8
176,"[-0.09033203  0.31884766 -0.20849609 -0.37158203  0.17919922 -0.39794922
  0.28076172  0.18212891 -0.42822266  0.05908203]",False,8
177,"[-0.09228516 -0.45263672  0.03564453 -0.49853516 -0.11962891  0.02587891
 -0.36181641  0.48876953  0.40576172 -0.06396484]",False,9
178,"[-0.06884766 -0.19482422  0.10595703  0.02490234  0.46630859 -0.06005859
  0.34912109 -0.19091797  0.39794922  0.41259766]",False,8
179,"[-0.06542969  0.15527344  0.17871094 -0.25292969 -0.01074219  0.19824219
  0.47363281  0.27246094 -0.06152344  0.37792969]",False,10
180,"[-0.13427734 -0.03955078  0.28466797 -0.22802734  0.45556641  0.13818359
 -0.17724609  0.08154297  0.33642578 -0.20947266]",False,9
181,"[-0.16455078  0.00244141  0.06884766 -0.19580078 -0.17626953 -0.29248047
 -0.13720703 -0.16552734  0.26318359  0.38330078]",False,8
182,"[-0.05859375 -0.14453125  0.32421875  0.19140625  0.03515625 -0.28515625
 -0.27734375  0.19921875  0.01953125  0.30859375]",False,9
183,"[-0.08447266 -0.36669922  0.05908203  0.00927734  0.07568359  0.33056641
  0.20849609  0.26220703  0.06982422  0.42822266]",False,8
184,"[-0.1015625 -0.1171875 -0.3046875  0.3984375  0.4609375  0.0390625
 -0.4140625 -0.0546875  0.3671875 -0.3984375]",False,8
