,sto_loc,LU,GMRES
24,"[ 0.01953125 -0.28515625 -0.44140625  0.26953125 -0.01171875 -0.23828125
  0.42578125 -0.06640625 -0.33984375  0.23046875]",,5
25,"[-0.13671875 -0.00390625  0.08984375  0.11328125  0.08203125 -0.33203125
  0.01953125  0.46484375  0.37890625  0.38671875]",,5
26,"[ 0.13671875  0.00390625 -0.08984375 -0.11328125 -0.08203125  0.33203125
 -0.01953125 -0.46484375 -0.37890625 -0.38671875]",,5
27,"[-0.0859375  0.0546875 -0.2578125  0.4140625 -0.1484375 -0.3515625
 -0.2734375  0.4921875 -0.3046875 -0.4140625]",,5
28,"[ 0.0859375 -0.0546875  0.2578125 -0.4140625  0.1484375  0.3515625
  0.2734375 -0.4921875  0.3046875  0.4140625]",,5
29,"[-0.01171875  0.37109375  0.46484375  0.23828125  0.20703125 -0.45703125
  0.14453125 -0.16015625  0.00390625  0.26171875]",,6
30,"[ 0.01171875 -0.37109375 -0.46484375 -0.23828125 -0.20703125  0.45703125
 -0.14453125  0.16015625 -0.00390625 -0.26171875]",,5
31,"[-0.0703125  0.2265625 -0.2109375  0.4296875  0.2421875  0.2578125
 -0.1328125  0.0390625  0.0234375 -0.4296875]",,5
32,"[ 0.0703125 -0.2265625  0.2109375 -0.4296875 -0.2421875 -0.2578125
  0.1328125 -0.0390625 -0.0234375  0.4296875]",,4
33,"[-0.06640625 -0.23046875  0.30078125 -0.31640625 -0.16015625  0.41015625
  0.15234375  0.42578125  0.35546875 -0.18359375]",,5
34,"[ 0.06640625  0.23046875 -0.30078125  0.31640625  0.16015625 -0.41015625
 -0.15234375 -0.42578125 -0.35546875  0.18359375]",,5
35,"[-0.0625  0.3125 -0.1875 -0.0625  0.4375 -0.4375  0.4375 -0.1875 -0.3125
  0.0625]",,4
36,"[ 0.0625 -0.3125  0.1875  0.0625 -0.4375  0.4375 -0.4375  0.1875  0.3125
 -0.0625]",,4
37,"[-0.12890625  0.08203125  0.11328125 -0.37890625  0.27734375 -0.02734375
 -0.41015625  0.23828125  0.04296875 -0.12109375]",,5
38,"[ 0.12890625 -0.08203125 -0.11328125  0.37890625 -0.27734375  0.02734375
  0.41015625 -0.23828125 -0.04296875  0.12109375]",,5
39,"[ 0.046875 -0.484375  0.140625  0.046875  0.171875 -0.171875  0.421875
 -0.359375 -0.015625 -0.046875]",,5
40,"[-0.046875  0.484375 -0.140625 -0.046875 -0.171875  0.171875 -0.421875
  0.359375  0.015625  0.046875]",,5
41,"[ 0.0390625  0.4296875  0.1171875 -0.4609375 -0.0234375 -0.4765625
 -0.1484375 -0.1328125  0.3203125  0.4609375]",,5
42,"[-0.0390625 -0.4296875 -0.1171875  0.4609375  0.0234375  0.4765625
  0.1484375  0.1328125 -0.3203125 -0.4609375]",,5
43,"[-0.12109375  0.16796875  0.13671875  0.12890625  0.47265625  0.27734375
  0.16015625  0.01171875 -0.29296875  0.37109375]",,5
44,"[ 0.12109375 -0.16796875 -0.13671875 -0.12890625 -0.47265625 -0.27734375
 -0.16015625 -0.01171875  0.29296875 -0.37109375]",,5
45,"[-0.1015625 -0.1171875 -0.3046875  0.3984375  0.4609375  0.0390625
 -0.4140625 -0.0546875  0.3671875 -0.3984375]",,5
46,"[ 0.1015625  0.1171875  0.3046875 -0.3984375 -0.4609375 -0.0390625
  0.4140625  0.0546875 -0.3671875  0.3984375]",,5
47,"[ 0.00390625 -0.45703125 -0.48828125  0.25390625 -0.40234375  0.15234375
  0.28515625  0.38671875  0.33203125  0.24609375]",,6
48,"[-0.00390625  0.45703125  0.48828125 -0.25390625  0.40234375 -0.15234375
 -0.28515625 -0.38671875 -0.33203125 -0.24609375]",,5
49,"[-0.109375 -0.203125 -0.328125 -0.109375  0.265625 -0.265625  0.015625
  0.171875 -0.296875  0.109375]",,6
50,"[ 0.109375  0.203125  0.328125  0.109375 -0.265625  0.265625 -0.015625
 -0.171875  0.296875 -0.109375]",,6
51,"[-0.15234375 -0.17578125  0.04296875  0.09765625 -0.30859375  0.05859375
 -0.12109375 -0.08203125  0.05078125  0.40234375]",,6
52,"[ 0.15234375  0.17578125 -0.04296875 -0.09765625  0.30859375 -0.05859375
  0.12109375  0.08203125 -0.05078125 -0.40234375]",,6
53,"[ 0.14453125  0.08984375 -0.06640625  0.39453125  0.11328125 -0.36328125
 -0.44921875  0.30859375  0.28515625  0.10546875]",,6
54,"[-0.14453125 -0.08984375  0.06640625 -0.39453125 -0.11328125  0.36328125
  0.44921875 -0.30859375 -0.28515625 -0.10546875]",,6
55,"[-0.07421875 -0.31640625  0.27734375  0.17578125 -0.35546875  0.10546875
 -0.41796875 -0.34765625 -0.30859375  0.32421875]",,5
56,"[ 0.07421875  0.31640625 -0.27734375 -0.17578125  0.35546875 -0.10546875
  0.41796875  0.34765625  0.30859375 -0.32421875]",,5
57,"[-0.0546875  0.3984375 -0.1640625  0.4453125 -0.3671875 -0.1328125
  0.0078125 -0.4140625  0.3515625 -0.4453125]",,5
58,"[ 0.0546875 -0.3984375  0.1640625 -0.4453125  0.3671875  0.1328125
 -0.0078125  0.4140625 -0.3515625  0.4453125]",,4
59,"[ 0.10546875 -0.33984375 -0.18359375 -0.14453125  0.13671875  0.11328125
 -0.30078125  0.44140625 -0.03515625 -0.35546875]",,5
60,"[-0.10546875  0.33984375  0.18359375  0.14453125 -0.13671875 -0.11328125
  0.30078125 -0.44140625  0.03515625  0.35546875]",,4
61,"[ 0.11328125 -0.25390625 -0.16015625  0.36328125  0.33203125  0.41796875
  0.26953125  0.21484375 -0.37109375  0.13671875]",,5
62,"[-0.11328125  0.25390625  0.16015625 -0.36328125 -0.33203125 -0.41796875
 -0.26953125 -0.21484375  0.37109375 -0.13671875]",,5
63,"[-0.08203125 -0.40234375  0.25390625 -0.33203125  0.44921875 -0.19921875
  0.01171875 -0.12109375  0.02734375 -0.16796875]",,6
64,"[ 0.08203125  0.40234375 -0.25390625  0.33203125 -0.44921875  0.19921875
 -0.01171875  0.12109375 -0.02734375  0.16796875]",,5
65,"[ 0.09765625 -0.42578125 -0.20703125  0.34765625 -0.05859375 -0.19140625
  0.12890625 -0.33203125  0.30078125  0.15234375]",,5
66,"[-0.09765625  0.42578125  0.20703125 -0.34765625  0.05859375  0.19140625
 -0.12890625  0.33203125 -0.30078125 -0.15234375]",,5
67,"[-0.1171875 -0.2890625 -0.3515625  0.3828125  0.0703125  0.4296875
  0.4453125  0.3984375  0.0390625 -0.3828125]",,6
68,"[ 0.1171875  0.2890625  0.3515625 -0.3828125 -0.0703125 -0.4296875
 -0.4453125 -0.3984375 -0.0390625  0.3828125]",,6
69,"[ 0.23046875  0.03515625  0.19140625 -0.01953125  0.26171875 -0.01171875
 -0.17578125 -0.18359375 -0.41015625 -0.48046875]",,6
70,"[-0.23046875 -0.03515625 -0.19140625  0.01953125 -0.26171875  0.01171875
  0.17578125  0.18359375  0.41015625  0.48046875]",,6
71,"[ 0.1796875 -0.0234375 -0.4609375 -0.3203125  0.4921875  0.0078125
  0.1171875 -0.2109375  0.2734375  0.3203125]",,6
72,"[-0.1796875  0.0234375  0.4609375  0.3203125 -0.4921875 -0.0078125
 -0.1171875  0.2109375 -0.2734375 -0.3203125]",,6
73,"[-0.08984375 -0.48828125  0.23046875  0.16015625  0.25390625  0.49609375
  0.44140625  0.10546875  0.36328125  0.33984375]",,6
74,"[ 0.08984375  0.48828125 -0.23046875 -0.16015625 -0.25390625 -0.49609375
 -0.44140625 -0.10546875 -0.36328125 -0.33984375]",,6
75,[ 0.125  0.375  0.375  0.125  0.125 -0.125  0.125  0.375 -0.375 -0.125],,6
76,[-0.125 -0.375 -0.375 -0.125 -0.125  0.125 -0.125 -0.375  0.375  0.125],,6
77,"[-0.16015625 -0.26171875  0.01953125 -0.41015625  0.49609375 -0.24609375
  0.30859375  0.14453125  0.38671875 -0.08984375]",,6
78,"[ 0.16015625  0.26171875 -0.01953125  0.41015625 -0.49609375  0.24609375
 -0.30859375 -0.14453125 -0.38671875  0.08984375]",,6
79,"[-0.171875  0.109375  0.484375 -0.171875 -0.296875  0.296875  0.453125
 -0.015625  0.390625  0.171875]",,5
80,"[ 0.171875 -0.109375 -0.484375  0.171875  0.296875 -0.296875 -0.453125
  0.015625 -0.390625 -0.171875]",,5
81,"[-0.1875 -0.0625  0.4375 -0.1875  0.3125 -0.3125  0.3125  0.4375  0.0625
  0.1875]",,5
82,"[ 0.1875  0.0625 -0.4375  0.1875 -0.3125  0.3125 -0.3125 -0.4375 -0.0625
 -0.1875]",,5
83,"[ 0.21484375 -0.13671875  0.14453125 -0.03515625 -0.12890625  0.37890625
 -0.31640625  0.26953125  0.26171875 -0.46484375]",,6
84,"[-0.21484375  0.13671875 -0.14453125  0.03515625  0.12890625 -0.37890625
  0.31640625 -0.26953125 -0.26171875  0.46484375]",,6
85,"[ 0.22265625 -0.05078125  0.16796875  0.47265625  0.06640625 -0.31640625
  0.25390625  0.04296875 -0.07421875  0.02734375]",,6
86,"[-0.22265625  0.05078125 -0.16796875 -0.47265625 -0.06640625  0.31640625
 -0.25390625 -0.04296875  0.07421875 -0.02734375]",,6
87,"[ 0.16796875  0.34765625  0.00390625 -0.08203125 -0.30078125 -0.44921875
  0.26171875 -0.37109375  0.27734375 -0.41796875]",,6
88,"[-0.16796875 -0.34765625 -0.00390625  0.08203125  0.30078125  0.44921875
 -0.26171875  0.37109375 -0.27734375  0.41796875]",,6
89,"[ 0.1640625 -0.1953125  0.4921875 -0.3359375  0.1015625  0.3984375
 -0.0234375  0.2421875 -0.0546875  0.3359375]",,5
90,"[-0.1640625  0.1953125 -0.4921875  0.3359375 -0.1015625 -0.3984375
  0.0234375 -0.2421875  0.0546875 -0.3359375]",,5
91,"[ 0.15625 -0.28125  0.46875  0.15625 -0.09375  0.09375  0.40625  0.46875
  0.28125 -0.15625]",,5
92,"[-0.15625  0.28125 -0.46875 -0.15625  0.09375 -0.09375 -0.40625 -0.46875
 -0.28125  0.15625]",,5
93,"[-0.1953125 -0.1484375  0.4140625  0.3046875  0.1171875  0.3828125
 -0.2578125 -0.3359375  0.3984375 -0.3046875]",,6
94,"[ 0.1953125  0.1484375 -0.4140625 -0.3046875 -0.1171875 -0.3828125
  0.2578125  0.3359375 -0.3984375  0.3046875]",,6
95,"[ 0.2734375  0.0078125 -0.1796875 -0.2265625 -0.1640625 -0.3359375
 -0.0390625  0.0703125  0.2421875  0.2265625]",,6
96,"[-0.2734375 -0.0078125  0.1796875  0.2265625  0.1640625  0.3359375
  0.0390625 -0.0703125 -0.2421875 -0.2265625]",,6
97,"[ 0.17578125  0.43359375  0.02734375  0.42578125 -0.10546875 -0.14453125
 -0.16796875  0.40234375 -0.05859375  0.07421875]",,6
98,"[-0.17578125 -0.43359375 -0.02734375 -0.42578125  0.10546875  0.14453125
  0.16796875 -0.40234375  0.05859375 -0.07421875]",,6
99,"[-0.203125 -0.234375  0.390625 -0.203125 -0.078125  0.078125  0.171875
 -0.109375 -0.265625  0.203125]",,6
100,"[ 0.203125  0.234375 -0.390625  0.203125  0.078125 -0.078125 -0.171875
  0.109375  0.265625 -0.203125]",,6
101,"[ 0.19921875 -0.30859375  0.09765625 -0.05078125  0.48046875 -0.23046875
 -0.45703125 -0.27734375 -0.06640625 -0.44921875]",,6
102,"[-0.19921875  0.30859375 -0.09765625  0.05078125 -0.48046875  0.23046875
  0.45703125  0.27734375  0.06640625  0.44921875]",,5
103,"[ 0.20703125 -0.22265625  0.12109375  0.45703125 -0.32421875  0.07421875
  0.11328125  0.49609375 -0.40234375  0.04296875]",,6
104,"[-0.20703125  0.22265625 -0.12109375 -0.45703125  0.32421875 -0.07421875
 -0.11328125 -0.49609375  0.40234375 -0.04296875]",,6
105,"[ 0.18359375 -0.48046875  0.05078125 -0.06640625  0.08984375  0.16015625
  0.40234375  0.17578125 -0.39453125 -0.43359375]",,5
106,"[-0.18359375  0.48046875 -0.05078125  0.06640625 -0.08984375 -0.16015625
 -0.40234375 -0.17578125  0.39453125  0.43359375]",,5
107,"[-0.1484375  0.3671875 -0.4453125  0.3515625  0.2890625  0.2109375
  0.1640625  0.3046875  0.3828125 -0.3515625]",,5
108,"[ 0.1484375 -0.3671875  0.4453125 -0.3515625 -0.2890625 -0.2109375
 -0.1640625 -0.3046875 -0.3828125  0.3515625]",,5
109,"[-0.1328125 -0.4609375 -0.3984375  0.3671875 -0.3203125 -0.1796875
  0.3046875 -0.1484375 -0.2890625 -0.3671875]",,6
110,"[ 0.1328125  0.4609375  0.3984375 -0.3671875  0.3203125  0.1796875
 -0.3046875  0.1484375  0.2890625  0.3671875]",,6
111,"[-0.140625  0.453125 -0.421875 -0.140625  0.484375 -0.484375 -0.265625
  0.078125  0.046875  0.140625]",,5
112,"[ 0.140625 -0.453125  0.421875  0.140625 -0.484375  0.484375  0.265625
 -0.078125 -0.046875 -0.140625]",,4
113,"[-0.19140625  0.39453125 -0.07421875 -0.44140625 -0.28515625 -0.46484375
  0.02734375  0.05078125 -0.26953125 -0.05859375]",,5
114,"[ 0.19140625 -0.39453125  0.07421875  0.44140625  0.28515625  0.46484375
 -0.02734375 -0.05078125  0.26953125  0.05859375]",,5
115,"[-0.28125 -0.09375  0.15625 -0.28125 -0.03125  0.03125  0.46875  0.15625
  0.09375  0.28125]",,6
116,"[ 0.28125  0.09375 -0.15625  0.28125  0.03125 -0.03125 -0.46875 -0.15625
 -0.09375 -0.28125]",,6
117,"[-0.24609375 -0.20703125 -0.23828125  0.00390625  0.34765625  0.40234375
  0.03515625 -0.36328125  0.08203125  0.49609375]",,6
118,"[ 0.24609375  0.20703125  0.23828125 -0.00390625 -0.34765625 -0.40234375
 -0.03515625  0.36328125 -0.08203125 -0.49609375]",,6
119,"[-0.23828125 -0.12109375 -0.21484375 -0.48828125 -0.45703125 -0.29296875
 -0.39453125  0.41015625 -0.25390625 -0.01171875]",,6
120,"[ 0.23828125  0.12109375  0.21484375  0.48828125  0.45703125  0.29296875
  0.39453125 -0.41015625  0.25390625  0.01171875]",,6
121,"[-0.265625  0.078125  0.203125 -0.265625  0.359375 -0.359375 -0.390625
 -0.296875  0.421875  0.265625]",,6
122,"[ 0.265625 -0.078125 -0.203125  0.265625 -0.359375  0.359375  0.390625
  0.296875 -0.421875 -0.265625]",,6
123,"[ 0.2578125 -0.1640625 -0.2265625 -0.2421875  0.4453125  0.0546875
 -0.1796875 -0.4765625 -0.0859375  0.2421875]",,6
124,"[-0.2578125  0.1640625  0.2265625  0.2421875 -0.4453125 -0.0546875
  0.1796875  0.4765625  0.0859375 -0.2421875]",,6
125,"[-0.2109375 -0.3203125  0.3671875  0.2890625 -0.2734375 -0.2265625
 -0.3984375  0.1171875  0.0703125 -0.2890625]",,7
126,"[ 0.2109375  0.3203125 -0.3671875 -0.2890625  0.2734375  0.2265625
  0.3984375 -0.1171875 -0.0703125  0.2890625]",,6
127,[-0.25  0.25  0.25 -0.25 -0.25  0.25 -0.25  0.25 -0.25  0.25],,6
128,[ 0.25 -0.25 -0.25  0.25  0.25 -0.25  0.25 -0.25  0.25 -0.25],,6
129,"[-0.2890625 -0.1796875  0.1328125  0.2109375 -0.2265625 -0.2734375
 -0.1015625  0.3828125  0.4296875 -0.2109375]",,7
130,"[ 0.2890625  0.1796875 -0.1328125 -0.2109375  0.2265625  0.2734375
  0.1015625 -0.3828125 -0.4296875  0.2109375]",,6
131,"[-0.2421875  0.3359375  0.2734375  0.2578125 -0.0546875 -0.4453125
  0.3203125  0.0234375  0.4140625 -0.2578125]",,6
132,"[ 0.2421875 -0.3359375 -0.2734375 -0.2578125  0.0546875  0.4453125
 -0.3203125 -0.0234375 -0.4140625  0.2578125]",,6
133,"[-0.234375  0.421875  0.296875 -0.234375  0.140625 -0.140625 -0.109375
 -0.203125  0.078125  0.234375]",,6
134,"[ 0.234375 -0.421875 -0.296875  0.234375 -0.140625  0.140625  0.109375
  0.203125 -0.078125 -0.234375]",,6
135,"[ 0.26171875  0.37890625  0.28515625  0.01171875  0.04296875  0.20703125
  0.10546875 -0.08984375  0.24609375  0.48828125]",,7
136,"[-0.26171875 -0.37890625 -0.28515625 -0.01171875 -0.04296875 -0.20703125
 -0.10546875  0.08984375 -0.24609375 -0.48828125]",,7
137,"[ 0.25390625  0.29296875  0.26171875 -0.49609375 -0.15234375 -0.09765625
 -0.46484375  0.13671875 -0.41796875 -0.00390625]",,6
138,"[-0.25390625 -0.29296875 -0.26171875  0.49609375  0.15234375  0.09765625
  0.46484375 -0.13671875  0.41796875  0.00390625]",,6
139,"[ 0.21875  0.40625 -0.34375  0.21875  0.46875 -0.46875 -0.03125 -0.34375
 -0.40625 -0.21875]",,6
140,"[-0.21875 -0.40625  0.34375 -0.21875 -0.46875  0.46875  0.03125  0.34375
  0.40625  0.21875]",,6
141,"[ 0.30859375 -0.10546875  0.42578125  0.05859375  0.21484375  0.03515625
 -0.47265625 -0.44921875  0.23046875  0.44140625]",,6
142,"[-0.30859375  0.10546875 -0.42578125 -0.05859375 -0.21484375 -0.03515625
  0.47265625  0.44921875 -0.23046875 -0.44140625]",,6
143,"[-0.359375  0.046875 -0.078125 -0.359375  0.015625 -0.015625 -0.234375
  0.421875  0.453125  0.359375]",,7
144,"[ 0.359375 -0.046875  0.078125  0.359375 -0.015625  0.015625  0.234375
 -0.421875 -0.453125 -0.359375]",,7
145,"[-0.3671875 -0.0390625 -0.1015625  0.1328125 -0.1796875 -0.3203125
  0.1953125 -0.3515625 -0.2109375 -0.1328125]",,7
146,"[ 0.3671875  0.0390625  0.1015625 -0.1328125  0.1796875  0.3203125
 -0.1953125  0.3515625  0.2109375  0.1328125]",,7
147,"[-0.3515625  0.1328125 -0.0546875  0.1484375  0.2109375  0.2890625
  0.3359375  0.1953125  0.1171875 -0.1484375]",,7
148,"[ 0.3515625 -0.1328125  0.0546875 -0.1484375 -0.2109375 -0.2890625
 -0.3359375 -0.1953125 -0.1171875  0.1484375]",,6
149,"[ 0.31640625 -0.01953125  0.44921875 -0.43359375  0.41015625  0.33984375
  0.09765625  0.32421875 -0.10546875 -0.06640625]",,7
150,"[-0.31640625  0.01953125 -0.44921875  0.43359375 -0.41015625 -0.33984375
 -0.09765625 -0.32421875  0.10546875  0.06640625]",,6
151,"[ 0.29296875 -0.27734375  0.37890625  0.04296875 -0.17578125  0.42578125
  0.38671875  0.00390625 -0.09765625  0.45703125]",,6
152,"[-0.29296875  0.27734375 -0.37890625 -0.04296875  0.17578125 -0.42578125
 -0.38671875 -0.00390625  0.09765625 -0.45703125]",,6
153,"[ 0.30078125 -0.19140625  0.40234375 -0.44921875  0.01953125 -0.26953125
 -0.04296875 -0.22265625 -0.43359375 -0.05078125]",,6
154,"[-0.30078125  0.19140625 -0.40234375  0.44921875 -0.01953125  0.26953125
  0.04296875  0.22265625  0.43359375  0.05078125]",,6
155,"[-0.296875 -0.265625  0.109375 -0.296875 -0.421875  0.421875  0.328125
 -0.390625 -0.234375  0.296875]",,7
156,"[ 0.296875  0.265625 -0.109375  0.296875  0.421875 -0.421875 -0.328125
  0.390625  0.234375 -0.296875]",,6
157,"[ 0.32421875  0.06640625  0.47265625  0.07421875 -0.39453125 -0.35546875
 -0.33203125  0.09765625 -0.44140625  0.42578125]",,7
158,"[-0.32421875 -0.06640625 -0.47265625 -0.07421875  0.39453125  0.35546875
  0.33203125 -0.09765625  0.44140625 -0.42578125]",,7
159,"[-0.2265625 -0.4921875  0.3203125  0.2734375  0.3359375  0.1640625
  0.4609375 -0.4296875 -0.2578125 -0.2734375]",,7
160,"[ 0.2265625  0.4921875 -0.3203125 -0.2734375 -0.3359375 -0.1640625
 -0.4609375  0.4296875  0.2578125  0.2734375]",,6
161,"[ 0.3046875  0.3515625 -0.0859375 -0.1953125 -0.3828125 -0.1171875
  0.2421875  0.1640625 -0.1015625  0.1953125]",,7
162,"[-0.3046875 -0.3515625  0.0859375  0.1953125  0.3828125  0.1171875
 -0.2421875 -0.1640625  0.1015625 -0.1953125]",,7
163,"[ 0.34375 -0.21875  0.03125  0.34375 -0.40625  0.40625  0.09375  0.03125
  0.21875 -0.34375]",,7
164,"[-0.34375  0.21875 -0.03125 -0.34375  0.40625 -0.40625 -0.09375 -0.03125
 -0.21875  0.34375]",,6
165,"[ 0.3359375 -0.3046875  0.0078125 -0.1640625  0.3984375  0.1015625
 -0.4765625  0.2578125 -0.4453125  0.1640625]",,6
166,"[-0.3359375  0.3046875 -0.0078125  0.1640625 -0.3984375 -0.1015625
  0.4765625 -0.2578125  0.4453125 -0.1640625]",,6
167,"[-0.33203125 -0.15234375 -0.49609375  0.41796875  0.19921875  0.05078125
 -0.23828125  0.12890625 -0.22265625  0.08203125]",,7
168,"[ 0.33203125  0.15234375  0.49609375 -0.41796875 -0.19921875 -0.05078125
  0.23828125 -0.12890625  0.22265625 -0.08203125]",,7
169,"[ 0.27734375 -0.44921875  0.33203125  0.02734375  0.43359375 -0.18359375
  0.24609375  0.45703125 -0.42578125  0.47265625]",,6
170,"[-0.27734375  0.44921875 -0.33203125 -0.02734375 -0.43359375  0.18359375
 -0.24609375 -0.45703125  0.42578125 -0.47265625]",,6
171,"[ 0.28515625 -0.36328125  0.35546875 -0.46484375 -0.37109375  0.12109375
 -0.18359375  0.23046875  0.23828125 -0.03515625]",,6
172,"[-0.28515625  0.36328125 -0.35546875  0.46484375  0.37109375 -0.12109375
  0.18359375 -0.23046875 -0.23828125  0.03515625]",,6
173,"[-0.3125 -0.4375  0.0625 -0.3125  0.1875 -0.1875  0.1875  0.0625  0.4375
  0.3125]",,7
174,"[ 0.3125  0.4375 -0.0625  0.3125 -0.1875  0.1875 -0.1875 -0.0625 -0.4375
 -0.3125]",,7
175,"[-0.328125  0.390625  0.015625 -0.328125 -0.203125  0.203125  0.046875
 -0.484375  0.109375  0.328125]",,6
176,"[ 0.328125 -0.390625 -0.015625  0.328125  0.203125 -0.203125 -0.046875
  0.484375 -0.109375 -0.328125]",,6
177,"[ 0.33984375  0.23828125 -0.48046875  0.08984375 -0.00390625  0.25390625
 -0.19140625 -0.35546875 -0.11328125  0.41015625]",,7
178,"[-0.33984375 -0.23828125  0.48046875 -0.08984375  0.00390625 -0.25390625
  0.19140625  0.35546875  0.11328125 -0.41015625]",,7
179,[ 0.375  0.125  0.125  0.375  0.375 -0.375  0.375  0.125 -0.125 -0.375],,7
180,[-0.375 -0.125 -0.125 -0.375 -0.375  0.375 -0.375 -0.125  0.125  0.375],,7
181,"[ 0.41015625  0.01171875 -0.26953125 -0.33984375 -0.24609375 -0.00390625
 -0.05859375 -0.39453125 -0.13671875 -0.16015625]",,7
182,"[-0.41015625 -0.01171875  0.26953125  0.33984375  0.24609375  0.00390625
  0.05859375  0.39453125  0.13671875  0.16015625]",,7
183,"[-0.3203125  0.4765625  0.0390625  0.1796875 -0.0078125 -0.4921875
 -0.3828125  0.2890625 -0.2265625 -0.1796875]",,6
184,"[ 0.3203125 -0.4765625 -0.0390625 -0.1796875  0.0078125  0.4921875
  0.3828125 -0.2890625  0.2265625  0.1796875]",,6
185,"[ 0.26953125  0.46484375  0.30859375 -0.48046875  0.23828125 -0.48828125
 -0.32421875 -0.31640625 -0.08984375 -0.01953125]",,7
186,"[-0.26953125 -0.46484375 -0.30859375  0.48046875 -0.23828125  0.48828125
  0.32421875  0.31640625  0.08984375  0.01953125]",,7
187,"[ 0.3828125  0.2109375  0.1484375 -0.1171875 -0.4296875 -0.0703125
 -0.0546875 -0.1015625 -0.4609375  0.1171875]",,7
188,"[-0.3828125 -0.2109375 -0.1484375  0.1171875  0.4296875  0.0703125
  0.0546875  0.1015625  0.4609375 -0.1171875]",,7
189,"[-0.40234375  0.07421875  0.29296875 -0.15234375  0.44140625  0.30859375
 -0.37109375  0.16796875 -0.19921875 -0.34765625]",,7
190,"[ 0.40234375 -0.07421875 -0.29296875  0.15234375 -0.44140625 -0.30859375
  0.37109375 -0.16796875  0.19921875  0.34765625]",,7
191,"[ 0.41796875  0.09765625 -0.24609375  0.16796875 -0.05078125  0.30078125
 -0.48828125  0.37890625 -0.47265625  0.33203125]",,8
192,"[-0.41796875 -0.09765625  0.24609375 -0.16796875  0.05078125 -0.30078125
  0.48828125 -0.37890625  0.47265625 -0.33203125]",,7
193,"[-0.38671875  0.24609375  0.33984375 -0.13671875 -0.16796875 -0.08203125
 -0.23046875 -0.28515625  0.12890625 -0.36328125]",,7
